id,title,role_bucket,seniority,is_remote,skills,skill
5670195399,Senior Data Engineer,Data Engineer,Senior,False,r,r
5670189646,Senior Business Intelligence and Client Solutions Analyst,BI Analyst,Senior,False,r,r
5670152043,Growth Analytics - Senior Business Intelligence Analyst,BI Analyst,Senior,False,r,r
5670145790,Finance Analytics Manager,Other,Mid,False,r,r
5669946254,Senior Data Analyst (Finance & Accounting),Data Analyst,Senior,True,r,r
5669893241,Business Analyst III,Data Analyst,Mid,False,r,r
5669729796,Business Intelligence (BI) Analyst – Finance,BI Analyst,Mid,False,r,r
5669728771,Research and Data Analyst,Data Analyst,Mid,False,r,r
5669725599,Business Intelligence Analyst – Supply Chain,BI Analyst,Mid,True,power bi|r,power bi
5669725599,Business Intelligence Analyst – Supply Chain,BI Analyst,Mid,True,power bi|r,r
5669713666,Senior Business Intelligence Analyst,BI Analyst,Senior,False,r,r
5669626617,Category Insights Sr Analyst,Data Analyst,Mid,False,r,r
5669626618,Category Insights Sr Analyst,Data Analyst,Mid,False,r,r
5669626619,Category Insights Sr Analyst,Data Analyst,Mid,False,r,r
5668299857,Finance Analytics Manager,Other,Mid,False,r,r
5668299779,"Intern - Economics, WW Returns & ReCommerce",Other,Mid,False,r,r
5668103913,Senior BI & Data Analyst (Remote),BI Analyst,Senior,True,r,r
5668045071,Revenue Cycle Financial & Business Intelligence Analyst,BI Analyst,Mid,False,r,r
5668011927,"Investment & Corporate Banking - COO Office, Financial Business Analyst",Data Analyst,Mid,False,r,r
5667989741,Intelligence Risk Analyst Journeyman,Data Analyst,Mid,False,r,r
5667890253,Senior Business Intelligence & Manufacturing Analytics Analyst,BI Analyst,Senior,False,r,r
5667821299,Marketing Data Analyst,Data Analyst,Mid,False,r,r
5667811123,Business Intelligence & Data Analyst,BI Analyst,Mid,False,r,r
5667438672,Senior Product Analyst - Monopoly GO!,Data Analyst,Senior,True,r,r
5667068112,Business Intelligence Analyst III,BI Analyst,Mid,False,r,r
5666983749,Business Intelligence Analyst,BI Analyst,Mid,False,r,r
5666045111,Business Intelligence Analyst - Amazon,BI Analyst,Mid,False,excel|r,excel
5666045111,Business Intelligence Analyst - Amazon,BI Analyst,Mid,False,excel|r,r
5665928216,Construction Project Engineer,Data Engineer,Mid,False,r,r
5665922582,"Business Intelligence Analyst, Level 3 (455-26-28425)",BI Analyst,Mid,False,sql|power bi|excel|r|snowflake|data modeling,sql
5665922582,"Business Intelligence Analyst, Level 3 (455-26-28425)",BI Analyst,Mid,False,sql|power bi|excel|r|snowflake|data modeling,power bi
5665922582,"Business Intelligence Analyst, Level 3 (455-26-28425)",BI Analyst,Mid,False,sql|power bi|excel|r|snowflake|data modeling,excel
5665922582,"Business Intelligence Analyst, Level 3 (455-26-28425)",BI Analyst,Mid,False,sql|power bi|excel|r|snowflake|data modeling,r
5665922582,"Business Intelligence Analyst, Level 3 (455-26-28425)",BI Analyst,Mid,False,sql|power bi|excel|r|snowflake|data modeling,snowflake
5665922582,"Business Intelligence Analyst, Level 3 (455-26-28425)",BI Analyst,Mid,False,sql|power bi|excel|r|snowflake|data modeling,data modeling
5665852910,Business Intelligence Analyst,BI Analyst,Mid,False,r,r
5665830558,Business Intelligence Analyst,BI Analyst,Mid,False,r,r
5665783430,Senior Data and BI Analyst,BI Analyst,Senior,False,r,r
5665507028,Senior Information Systems Analyst - Business Intelligence Specialization,BI Analyst,Senior,False,r,r
5665500621,Business Intelligence & Optimization Analyst,BI Analyst,Mid,False,excel|r,excel
5665500621,Business Intelligence & Optimization Analyst,BI Analyst,Mid,False,excel|r,r
5665497570,Lead Business Intelligence Analyst (Adobe Analytics  Power BI),BI Analyst,Senior,False,r,r
5665457198,Business Intelligence Analyst,BI Analyst,Mid,False,r,r
5664597367,Senior Business Intelligence Analyst,BI Analyst,Senior,False,r,r
5664526917,Business Intelligence Analyst,BI Analyst,Mid,False,sql,sql
5664492346,"BI Testing Analyst, JR",BI Analyst,Mid,False,r,r
5664492345,Senior BI Testing Analyst,BI Analyst,Senior,False,r,r
5664464455,Senior Business Intelligence Analyst,BI Analyst,Senior,False,r,r
5664369137,Senior Business Intelligence Analyst,BI Analyst,Senior,False,r,r
5664274130,Applications Analyst- Business Intelligence- Level 3,BI Analyst,Mid,False,sql|power bi|r,sql
5664274130,Applications Analyst- Business Intelligence- Level 3,BI Analyst,Mid,False,sql|power bi|r,power bi
5664274130,Applications Analyst- Business Intelligence- Level 3,BI Analyst,Mid,False,sql|power bi|r,r
5664257991,Senior BI Testing Analyst,BI Analyst,Senior,False,r,r
5664240287,Business Intelligence Analyst III,BI Analyst,Mid,False,r,r
5664231408,Business Intelligence Analyst,BI Analyst,Mid,False,r,r
5664200037,Business Intelligence Analyst I,BI Analyst,Mid,True,r,r
5664196232,Business Intelligence Analyst,BI Analyst,Mid,False,tableau|r,tableau
5664196232,Business Intelligence Analyst,BI Analyst,Mid,False,tableau|r,r
5664147366,Database/ETL Administrator,Other,Mid,False,r,r
5663961805,Sales Business Intelligence Analyst,BI Analyst,Mid,False,r,r
5663947161,"BI Testing Analyst, JR",BI Analyst,Mid,False,r,r
5663828191,Manager - Insurance Analytics,Other,Mid,False,r,r
5663744031,Senior Business Intelligence Analyst,BI Analyst,Senior,False,r,r
5663570572,Business Intelligence Analyst,BI Analyst,Mid,False,r,r
5663130767,Associate BI Developer/ Analyst,BI Analyst,Junior,False,r|azure,r
5663130767,Associate BI Developer/ Analyst,BI Analyst,Junior,False,r|azure,azure
5663103042,"Business Intelligence Analyst - Remote, USA",BI Analyst,Mid,True,r,r
5662996344,Senior Business Intelligence Analyst,BI Analyst,Senior,False,r,r
5662973738,"Program Manager, Business Operations (MedInsight)",Other,Mid,False,r,r
5662951411,Sr. Business Intelligence Analyst,BI Analyst,Senior,True,r,r
5662950326,Business Intelligence Analyst,BI Analyst,Mid,False,r,r
5662795136,Junior Business Intelligence Analyst,BI Analyst,Junior,False,r,r
5662616167,Senior Business Intelligence Analyst,BI Analyst,Senior,False,r,r
5662566881,BI Data Analyst,BI Analyst,Mid,False,r,r
5662566667,Business Intelligence Analyst,BI Analyst,Mid,False,r,r
5662520465,Supply Chain Analyst Lead,Data Analyst,Senior,False,r,r
5662478325,Business Intelligence Analyst,BI Analyst,Mid,False,power bi|r,power bi
5662478325,Business Intelligence Analyst,BI Analyst,Mid,False,power bi|r,r
5662476666,Data Analyst,Data Analyst,Mid,True,r,r
5662200911,"BI Analyst II, Labor Planning",BI Analyst,Mid,False,r,r
5662195727,Business Intelligence Analyst,BI Analyst,Mid,False,r,r
5662140927,"Senior Analyst, IS Business Intelligence - Individual Con",BI Analyst,Senior,False,tableau|r,tableau
5662140927,"Senior Analyst, IS Business Intelligence - Individual Con",BI Analyst,Senior,False,tableau|r,r
5661777567,Business Intelligence Analyst,BI Analyst,Mid,False,power bi|r,power bi
5661777567,Business Intelligence Analyst,BI Analyst,Mid,False,power bi|r,r
5661717821,"Sr Business Intell Analyst, Full-Time, Varied Shifts, Data & Analytics",BI Analyst,Mid,False,r,r
5661702148,Advisory Business Intelligence Analyst,BI Analyst,Mid,False,r,r
5661679917,Business Intelligence Analyst,BI Analyst,Mid,False,power bi|r,power bi
5661679917,Business Intelligence Analyst,BI Analyst,Mid,False,power bi|r,r
5661217884,Business Intelligence Analyst,BI Analyst,Mid,False,r,r
5678937688,Principal Data Engineer,Data Engineer,Senior,False,r,r
5678855355,Business Intelligence Intern,BI Analyst,Mid,False,r,r
5678854938,Business Intelligence Architect/Developer,BI Analyst,Mid,True,r,r
5678851432,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,r
5678851432,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,etl
5678851432,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,data modeling
5678849236,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,r
5678849236,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,etl
5678849236,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,data modeling
5678846492,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,r
5678846492,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,etl
5678846492,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,data modeling
5678824887,"Director, Business Intelligence and Analytics, TD Garden",BI Analyst,Mid,False,r,r
5678814000,"Business Analyst (Part-Time) – C2C/W2 – Columbia, SC – Local Candidates Only",BI Analyst,Mid,False,r,r
5678776115,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,r
5678776115,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,etl
5678776115,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,data modeling
5678774554,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,r
5678774554,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,etl
5678774554,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,data modeling
5678752116,Databricks Data Engineer - Remote,Data Engineer,Mid,True,r|spark|azure,r
5678752116,Databricks Data Engineer - Remote,Data Engineer,Mid,True,r|spark|azure,spark
5678752116,Databricks Data Engineer - Remote,Data Engineer,Mid,True,r|spark|azure,azure
5678752134,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,r
5678752134,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,etl
5678752134,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,data modeling
5678751752,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,r
5678751752,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,etl
5678751752,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,data modeling
5678751169,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,r
5678751169,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,etl
5678751169,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,data modeling
5678750503,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,r
5678750503,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,etl
5678750503,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,data modeling
5678750245,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,r
5678750245,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,etl
5678750245,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,data modeling
5678750176,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,r
5678750176,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,etl
5678750176,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,data modeling
5678750095,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,r
5678750095,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,etl
5678750095,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,data modeling
5678749954,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,r
5678749954,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,etl
5678749954,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,data modeling
5678745799,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,r
5678745799,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,etl
5678745799,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,data modeling
5678744184,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,r
5678744184,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,etl
5678744184,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,data modeling
5678732247,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,r
5678732247,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,etl
5678732247,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,data modeling
5678732008,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,r
5678732008,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,etl
5678732008,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,data modeling
5678731980,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,r
5678731980,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,etl
5678731980,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,data modeling
5678731886,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,r
5678731886,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,etl
5678731886,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,data modeling
5678731705,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,r
5678731705,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,etl
5678731705,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,data modeling
5678725926,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,r
5678725926,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,etl
5678725926,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,data modeling
5678721622,Data Driven Marketing Analyst - Audience Design,Data Analyst,Mid,False,r,r
5678715266,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,r
5678715266,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,etl
5678715266,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,data modeling
5678713637,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,r
5678713637,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,etl
5678713637,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,data modeling
5678710871,Principal Data Engineer,Data Engineer,Senior,False,r,r
5678710677,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,r
5678710677,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,etl
5678710677,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,data modeling
5678710495,Databricks Data Engineer - Remote,Data Engineer,Mid,True,r|spark|azure,r
5678710495,Databricks Data Engineer - Remote,Data Engineer,Mid,True,r|spark|azure,spark
5678710495,Databricks Data Engineer - Remote,Data Engineer,Mid,True,r|spark|azure,azure
5678710482,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,r
5678710482,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,etl
5678710482,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,data modeling
5678709956,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,r
5678709956,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,etl
5678709956,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,data modeling
5678709948,Databricks Data Engineer - Remote,Data Engineer,Mid,True,r|spark|azure,r
5678709948,Databricks Data Engineer - Remote,Data Engineer,Mid,True,r|spark|azure,spark
5678709948,Databricks Data Engineer - Remote,Data Engineer,Mid,True,r|spark|azure,azure
5678705053,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,r
5678705053,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,etl
5678705053,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,data modeling
5678703850,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,r
5678703850,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,etl
5678703850,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,data modeling
5678702607,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,r
5678702607,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,etl
5678702607,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,data modeling
5678697379,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,r
5678697379,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,etl
5678697379,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,data modeling
5678697085,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,r
5678697085,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,etl
5678697085,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,data modeling
5678695778,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,r
5678695778,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,etl
5678695778,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,data modeling
5678694771,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,r
5678694771,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,etl
5678694771,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,data modeling
5678694409,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,r
5678694409,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,etl
5678694409,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,data modeling
5678691352,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,r
5678691352,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,etl
5678691352,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,data modeling
5678690620,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,r
5678690620,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,etl
5678690620,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,data modeling
5678689030,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,r
5678689030,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,etl
5678689030,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,data modeling
5678688463,Principal Data Engineer,Data Engineer,Senior,False,r,r
5678688108,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,r
5678688108,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,etl
5678688108,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,data modeling
5678674092,Graduate Data Analytics Intern,Other,Mid,False,r,r
5678661962,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,r
5678661962,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,etl
5678661962,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,data modeling
5678658481,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,r
5678658481,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,etl
5678658481,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,data modeling
5678655682,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,r
5678655682,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,etl
5678655682,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,data modeling
5678655681,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,r
5678655681,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,etl
5678655681,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,data modeling
5678655638,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,r
5678655638,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,etl
5678655638,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,data modeling
5678582308,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,r
5678582308,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,etl
5678582308,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,data modeling
5678525671,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,r
5678525671,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,etl
5678525671,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,data modeling
5678508199,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,r
5678508199,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,etl
5678508199,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,data modeling
5678505866,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,r
5678505866,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,etl
5678505866,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,data modeling
5678503961,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,r
5678503961,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,etl
5678503961,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,data modeling
5678503883,Databricks Data Engineer - Remote,Data Engineer,Mid,True,r|spark|azure,r
5678503883,Databricks Data Engineer - Remote,Data Engineer,Mid,True,r|spark|azure,spark
5678503883,Databricks Data Engineer - Remote,Data Engineer,Mid,True,r|spark|azure,azure
5678503885,Databricks Data Engineer - Remote,Data Engineer,Mid,True,r|spark|azure,r
5678503885,Databricks Data Engineer - Remote,Data Engineer,Mid,True,r|spark|azure,spark
5678503885,Databricks Data Engineer - Remote,Data Engineer,Mid,True,r|spark|azure,azure
5678492561,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,r
5678492561,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,etl
5678492561,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,data modeling
5678491638,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,r
5678491638,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,etl
5678491638,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,data modeling
5678086156,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,r
5678086156,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,etl
5678086156,DW/BI Architect (Remote),BI Analyst,Mid,True,r|etl|data modeling,data modeling
5677950345,Junior Java Spring Boot Programmer/Data Engineer/Data scientist,Data Engineer,Junior,False,r,r
5677950115,Entry Level Data Scientist/Analyst/Java full stack developer,Data Scientist,Junior,False,r,r
5677903265,Power BI Developer,BI Analyst,Mid,False,r,r
5677864132,Senior Data Engineer I,Data Engineer,Senior,False,sql|r,sql
5677864132,Senior Data Engineer I,Data Engineer,Senior,False,sql|r,r
5677831223,"BI and Data Analyst, Senior",BI Analyst,Senior,False,power bi|r|etl,power bi
5677831223,"BI and Data Analyst, Senior",BI Analyst,Senior,False,power bi|r|etl,r
5677831223,"BI and Data Analyst, Senior",BI Analyst,Senior,False,power bi|r|etl,etl
5677814596,Senior Data Engineer I,Data Engineer,Senior,False,sql|r,sql
5677814596,Senior Data Engineer I,Data Engineer,Senior,False,sql|r,r
5677807517,Director of Business Intelligence (26-27),BI Analyst,Mid,False,power bi|excel|r,power bi
5677807517,Director of Business Intelligence (26-27),BI Analyst,Mid,False,power bi|excel|r,excel
5677807517,Director of Business Intelligence (26-27),BI Analyst,Mid,False,power bi|excel|r,r
5677807235,BI Architect/Developer,BI Analyst,Mid,False,r,r
5677797099,Graduate Data Analytics Intern,Other,Mid,False,r,r
5677725434,Data Analyst / BI Engineer,Data Engineer,Mid,False,sql|python|r,sql
5677725434,Data Analyst / BI Engineer,Data Engineer,Mid,False,sql|python|r,python
5677725434,Data Analyst / BI Engineer,Data Engineer,Mid,False,sql|python|r,r
5677715117,Business Intelligence Manager,BI Analyst,Mid,False,r,r
5677701764,"Director, Business Intelligence",BI Analyst,Mid,False,r,r
5677694762,Enterprise Data & AI Platform Architect,Other,Mid,False,excel|r,excel
5677694762,Enterprise Data & AI Platform Architect,Other,Mid,False,excel|r,r
5677693626,"Director, Data Strategy",Other,Mid,False,r,r
5677685596,Senior Data Engineer I,Data Engineer,Senior,False,sql|r,sql
5677685596,Senior Data Engineer I,Data Engineer,Senior,False,sql|r,r
5677647730,Lead Data Engineer,Data Engineer,Senior,False,r,r
5677626783,BI Analyst & Tableau Developer,BI Analyst,Mid,False,tableau|r,tableau
5677626783,BI Analyst & Tableau Developer,BI Analyst,Mid,False,tableau|r,r
5677584246,Moodle HTTP WCAG Experience Developer,Other,Mid,False,r,r
5677536203,Graduate Data Analytics Intern,Other,Mid,False,r,r
5676938116,Junior java React.js developer/AI engineer/ML engineer,Data Engineer,Junior,False,r,r
5676937987,junior Java Jenkins developer/Machine learning engineer,Data Engineer,Junior,False,r,r
5676906337,Entry Level Data Scientist/Analyst/Java full stack developer,Data Scientist,Junior,False,r,r
5676906203,Junior Java Spring Boot Programmer/Data Engineer/Data scientist,Data Engineer,Junior,False,r,r
5676733375,"Reporting Analyst Lead - Power BI , BI Tools , Healthcare",BI Analyst,Senior,False,r,r
5676501035,(REMOTE) Revenue Cycle - Sr. Business Intelligence Developer,BI Analyst,Senior,True,r,r
5676366754,BI Architect/Developer,BI Analyst,Mid,False,r,r
5676178209,"Expert, Compliance Data Analyst - BI - Reporting, Analysis, and Insights (Flexible Location)",BI Analyst,Mid,False,r,r
5675850093,Senior Yield Data Analyst,Data Analyst,Senior,False,r,r
5675046837,AI Product Manager (Remote),Other,Mid,True,r,r
5675032951,Data Warehouse Analyst Seniors – Power BI/Tableau,BI Analyst,Senior,False,power bi|tableau|r,power bi
5675032951,Data Warehouse Analyst Seniors – Power BI/Tableau,BI Analyst,Senior,False,power bi|tableau|r,tableau
5675032951,Data Warehouse Analyst Seniors – Power BI/Tableau,BI Analyst,Senior,False,power bi|tableau|r,r
5675032449,Sr. Category Insights Analyst (Power BI),BI Analyst,Senior,False,power bi|r,power bi
5675032449,Sr. Category Insights Analyst (Power BI),BI Analyst,Senior,False,power bi|r,r
5675031229,"Sr. Analyst, Enterprise BI Data Products & Governance",BI Analyst,Senior,False,r,r
5674996437,"Sr. Manager, Customer Insights",Other,Senior,False,r,r
5674994254,BI Analyst,BI Analyst,Mid,False,r,r
5674960669,Data & Analytics Cloud Engineering Implementation Manager,Data Engineer,Mid,False,excel|r,excel
5674960669,Data & Analytics Cloud Engineering Implementation Manager,Data Engineer,Mid,False,excel|r,r
5674903653,Master Data Management (MDM) Analyst,Data Analyst,Mid,False,r,r
5674901413,"Data Solutions Architect - Financial Data, Compliance & Business Intelligence",BI Analyst,Mid,False,excel|r,excel
5674901413,"Data Solutions Architect - Financial Data, Compliance & Business Intelligence",BI Analyst,Mid,False,excel|r,r
5674895981,BI Analyst,BI Analyst,Mid,False,power bi|r,power bi
5674895981,BI Analyst,BI Analyst,Mid,False,power bi|r,r
5674886677,Revenue Operations BI Analyst,BI Analyst,Mid,False,r,r
5674866839,"Lead Data Engineer – Financial Data, Compliance & Business Intelligence",Data Engineer,Senior,False,excel|r,excel
5674866839,"Lead Data Engineer – Financial Data, Compliance & Business Intelligence",Data Engineer,Senior,False,excel|r,r
5674835033,Data Engineer,Data Engineer,Mid,False,r,r
5674832272,Data Warehouse Developer (Caboodle),Other,Mid,False,r,r
